SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
124335.6133,1.439069599,-11087.82274,71732.54136,-8362.468445,-0.02268162,0.14684549,2.15830223,1.913636075,2.201059155,77126.443,71738.9432,0.069852823,90.00043054,98.78671925,37.19760342,236122.6447,316.2303114
127035.6133,1.470319599,-11115.24515,71910.21938,-2515.481,0.002423205,-0.015584869,2.170617781,1.913590466,2.201054548,77128.4427,71739.96887,0.069863641,90.0003714,98.78672365,37.17582107,236131.8279,320.8442344
129735.6133,1.501569599,-11074.52205,71646.98831,3346.93674,0.027767054,-0.179563036,2.169680657,1.91355085,2.201050043,77130.19731,71740.88495,0.069872923,90.00030878,98.78672327,37.15500152,236139.8856,325.48824
132435.6133,1.532819599,-10965.25064,70940.23872,9188.638875,0.053168919,-0.343917816,2.155241381,1.913518622,2.20104532,77131.6619,71741.68319,0.069880236,90.00024338,98.78671757,37.13523372,236146.6115,330.1593198
135135.6133,1.564069599,-10787.52652,69790.58569,14972.97163,0.078441044,-0.507434335,2.127174799,1.913495027,2.20104003,77132.79836,71742.35923,0.069885175,90.000176,98.78670612,37.11652962,236151.8307,334.8542483
137835.6133,1.595319599,-10541.95859,68201.96596,20663.12078,0.103391357,-0.668869777,2.085488392,1.913481104,2.201033838,77133.57663,71742.91182,0.069887396,90.00010752,98.78668862,37.09882923,236155.4048,339.5696028
140535.6133,1.626569599,-10229.67718,66181.69011,26222.47818,0.127826162,-0.8269708,2.030328076,1.91347763,2.201026448,77133.97563,71743.34211,0.069886629,90.00003887,98.78666494,37.08201026,236157.2372,344.3017855
143235.6133,1.657819599,-9852.334595,63740.44616,31615.02018,0.151553015,-0.980492147,1.961981128,1.913485079,2.201017638,77133.98406,71743.653,0.0698827,89.999971,98.78663507,37.06590189,236157.276,349.0470466
145935.6133,1.689069599,-9412.097673,60892.25175,36805.68974,0.174383699,-1.128215906,1.880875965,1.913503593,2.201007278,77133.60084,71743.84852,0.069875544,89.99990487,98.78659918,37.05030162,236155.516,353.8015092
148635.6133,1.720319599,-8911.63238,57654.35422,41760.77351,0.196137209,-1.268970789,1.787578635,1.913532964,2.200995343,77132.83517,71743.93353,0.069865209,89.99984142,98.78655762,37.03499441,236151.9997,358.5611968
151335.6133,1.751569599,-8354.08041,54047.07937,46448.26499,0.216642628,-1.401650792,1.682786033,1.913572638,2.200981918,77131.70645,71743.91345,0.069851858,89.99978152,98.78651088,37.01977261,236146.8161,3.322061668
154035.6133,1.782819599,-7743.028252,50093.63129,50838.20513,0.235741819,-1.52523258,1.567315984,1.913621737,2.200967188,77130.24364,71743.79434,0.069835762,89.99972597,98.7864596,37.00445533,236140.0984,8.080016387
156735.6133,1.814069599,-7082.469376,45819.8478,54902.99222,0.253291822,-1.638791016,1.442094517,1.913679089,2.200951422,77128.48454,71743.58311,0.069817286,89.99967545,98.78640457,36.98890619,236132.02,12.83096684
159435.6133,1.845319599,-6376.760419,41253.9169,58617.65416,0.269166891,-1.741512314,1.308140747,1.913743281,2.200934952,77126.47459,71743.2879,0.069796872,89.99963052,98.78634671,36.97304786,236122.7897,17.5708475
162135.6133,1.876569599,-5630.572447,36426.06146,61960.07715,0.283260091,-1.832704422,1.166549901,1.913812716,2.200918137,77124.26563,71742.91856,0.069775019,89.99959158,98.786287,36.95687267,236112.6457,22.29565832
164835.6133,1.907819599,-4848.838515,31368.19997,64911.1869,0.295484439,-1.911804367,1.01847511,1.913885679,2.200901332,77121.91429,71742.48723,0.06975225,89.99955887,98.78622654,36.94044856,236101.848,27.00150271
167535.6133,1.939069599,-4036.698818,26113.5916,67455.07958,0.305773548,-1.978382445,0.865108592,1.913960411,2.200884851,77119.48045,71742.00881,0.069729096,89.99953243,98.78616643,36.92391985,236090.6716,31.68462615
170235.6133,1.970319599,-3199.44475,20696.47427,69579.10194,0.314081793,-2.03214328,0.707662853,1.914035179,2.200868939,77117.02548,71741.50135,0.069706062,89.99951215,98.78610783,36.90750306,236079.3983,36.34145445
172935.6133,2.001569599,-2342.463155,15151.70391,71273.88131,0.320384011,-2.072923911,0.547352525,1.91410834,2.200853738,77114.61056,71740.98637,0.069683607,89.9994977,98.78605184,36.89147796,236068.3092,40.96863083
